,Text,Hyperbole,Text_similarity,Readability,Style_Consistency
808,"Robben scored in the 79th minute, while Cole scored in the 90th minute. The total attendance was 20,210.",0.0,32.14285714285714,0.946428571428573,33141.33984375
809,A Wiley from Staffordshire.,0.0,59.166666666666664,6.416666666666668,30914.87890625
810,"Four British athletes have been chosen in advance to participate in the World Cross Country Championships in March following their strong performances at the beginning of the season. Hayley Yelling, Jo Pavey, Karl Keska, and Adam Hickey have been selected to represent Team GB at the competition in France. Yelling won the women's European cross country title last month, with Pavey earning a bronze medal. Keska contributed to the men's team finishing third overall, while Hickey placed 10th in his junior debut. ""Winning the European cross country title was a significant achievement for me",1.7,63.069045734585885,11.400755336617408,2634.970947265625
811,"Carlos Moya has decided not to participate in Spain's defense of the Davis Cup title they won in Seville in November. Despite leading Spain to victory over the USA, Moya wants to focus on the Grand Slam tournaments in 2005. He has assured that he will return to the Davis Cup in 2006, stating, ""After two years of full dedication to the Davis Cup team... I have made the tough choice to concentrate on the regular tour."" Moya emphasized that the team can count on him again in the future. The 1998 French Open champion is determined to excel in",1.2727272727272727,61.44508097603006,11.146660628019323,1693.2086181640625
812,"On Sunday, Moya kicked off 2005 with a win at the Chennai Open.",0.0,62.91666666666668,6.790000000000003,30712.46875
813,"Kelly Holmes of Britain won the 1500m race at the Norwich Union International in Glasgow, her first competition on home soil since her double Olympic gold victory. She took the lead just before the bell and finished in 4 minutes 14.74 seconds in front of a full crowd. Holmes expressed relief at completing the race successfully and emphasized the importance of winning in front of her home fans. She mentioned that the time was not as significant as the experience of competing. Holmes credited her racing knowledge for her victory and expressed gratitude for the support she received post-Olympics, which motivated her to continue",0.625,54.41482718884224,8.919054366685945,1830.3365478515625
814,"Sania Mirza's impressive ascent continued as she defeated US Open champion Svetlana Kuznetsova at the Dubai Championships on Tuesday. The 18-year-old Indian, already a major star in her home country, triumphed 6-4 6-2 in front of an ecstatic crowd. This marked Mirza's sixth consecutive victory following her first WTA tournament win in Hyderabad last month. Meanwhile, Daniela Hantuchova extended her good form with a 7-6 6-2 victory over sixth seed Alicia Molik. Mirza required treatment for an ankle",2.6666666666666665,84.61038961038962,12.162163265306127,959.44873046875
815,"After falling behind 4-0 quickly, she made a stunning comeback that excited the large group of Indian supporters in the audience. ""I didn't think I could do it after twisting my ankle,"" Mirza remarked. ""I played a fantastic game, and I believe the crowd played a part in it. I knew I had to play well-rounded and that's exactly what happened. I did everything right, but I couldn't miss the ball - it was unbelievable."" Mirza's next opponents will be either Silvia Farina Elia or Jelena Jankovic. Hantuchova",1.5714285714285714,61.85346357930942,8.452554112554115,1939.174072265625
816,"BBC Sport discusses the future of Liverpool following an exclusive interview with chief executive Rick Parry. Parry, who is leading Liverpool during a critical period in their recent history, is tasked with completing a new 60,000-seat stadium in Stanley Park by 2007, despite rising costs exceeding £120m. Additionally, he is seeking an investment package that will elevate Liverpool back to the top tier of European football. Parry, known for his expertise in football administration since his time at the early stages of the Premier League, seems to handle this challenge with ease.",1.3333333333333333,65.43990015360983,14.044032786885243,1409.1199951171875
817,"Liverpool have not clinched the championship since 1990, a fact that is causing unease at Anfield as they strive to compete with the top three clubs - Chelsea, Manchester United, and Arsenal. Additionally, they are facing the challenge of fending off interest from various top clubs eyeing captain Steven Gerrard. Despite the pressure, Parry, who is deeply involved in the club's operations, remains focused on the crucial months ahead. During a candid discussion in a conference room at Liverpool's iconic Kop end, Parry openly addressed the club's goals. While he chose not to disclose the",1.0714285714285714,65.35608180361106,13.185538660627632,2116.19140625
818,"Captain Gerrard is a key figure in Liverpool's plans, and Parry's firm declaration that all offers will be turned down shows their determination. Ultimately, the player will have the final decision, but Parry is committed to creating the right conditions for Liverpool and Gerrard to thrive. In the quest for new investment, Hawkpoint was brought in as advisors to attract interest in March 2004. Despite Thailand Prime Minister Thaksin Shiniwatra's brief interest, the most significant offer came from devoted fan and tycoon Steve Morgan. Although Morgan's bids were rejected, he remains eager to",1.4285714285714286,74.60362175963124,14.132500000000004,2403.218994140625
819,"Since last December, Morgan has not had any formal contact with Liverpool or their advisors. He attributed this to indecision at the board level and publicly withdrew his £70m offer. He believed his interest was being used to attract other potential investors, so any future approach would need to come from Liverpool. Morgan has made it clear that he will not be reaching out again. Speculation about a new benefactor continues, with potential leads pointing to the Middle East and America, but Anfield remains tight-lipped. Parry views the new stadium as essential for Liverpool's future but is not getting emotionally attached",1.625,68.4681964573269,13.738095238095237,1403.0162353515625
820,"Liverpool has previously rejected the idea of stadium sponsorship and naming rights, but Arsenal's lucrative deal for the Emirates Stadium has made them reconsider. Liverpool's CEO, Parry, acknowledges the potential benefits of exploring such opportunities, despite the resistance from some traditional fans. While some may prefer to keep the stadium name as 'Anfield', the financial benefits could outweigh sentimental attachments. Parry suggests that if the investment is needed, they would consider selling the naming rights for the stadium to generate funds.",1.4,67.04456585429406,13.732592592592596,3360.130859375
821,"If someone offered £50 million for Gerrard, it doesn't matter who you are, the Directors would accept the offer as it is the right thing to do. We cannot afford to let go of such a large sum of money, even though Gerrard is a talented player. By issuing a carefully crafted statement, the club has effectively put the decision in Gerrard's hands, which I believe is the correct approach.",0.25,77.32864085968033,8.474444444444444,1368.9599609375
822,"Liverpool is facing a crucial moment in relation to Gerrard. It is essential for us to ensure his long-term commitment to the club. We do not want a repeat of Michael Owen's departure for a minimal fee. Realistically, a transfer fee of £50m would provide Rafa with the resources needed to revamp the squad. If we can manage to achieve this while retaining Gerrard, it would greatly benefit the team. Nevertheless, I would be satisfied with Gerrard's transfer for any amount exceeding £35m.",0.8333333333333334,74.760656010656,8.605555555555554,497.955810546875
823,"Parry's remarks are astute as they ensure that any potential Gerrard transfer will not be seen as a sign of the club lacking ambition to retain their top players. Increasing the stakes is another shrewd decision by Parry. Personally, I would retain Gerrard. His unwavering dedication to the club and drive to excel cannot be replaced by any sum of money.",1.0,84.64023109243698,8.350000000000005,191.23974609375
824,"If Gerrard confirms he is content, it is crucial. However, if he is not, it would be unwise not to consider selling. The concern lies in identifying potential purchases or arrivals in light of the uncertainty surrounding Champions League qualification.",1.0,70.62081939799332,6.486000000000004,6566.208984375
825,"France has added flanker Serge Betsen back to their squad for the upcoming match against England at Twickenham on Sunday. However, Betsen, who was absent in the win against Scotland due to injury, is required to attend a disciplinary hearing on Wednesday following a citation from Wasps. France coach Bernard Laporte expressed confidence that Betsen will be able to play, stating, ""Serge has a strong case."" Additionally, the squad includes newcomers Nicolas Mas, Jimmy Marlu, and Jean-Philippe Grandclaude, who have been called up to replace injured players Pieter",1.0,74.34245179884714,12.628360360360357,130.7127685546875
826,"Laporte expressed confidence that Betsen would be cleared by the panel investigating his alleged trip that resulted in Wasps center Stuart Abbott's leg injury. Laporte mentioned that if Betsen were to be suspended, Imanol Harinordoquy or Thomas Lievremont would be called up to replace him, as Patrick Tabacco has been dropped. Laporte noted the absence of Betsen, Harinordoquy, and Magne from France's recent match due to injury, but mentioned that Betsen has recovered from his thigh injury and played for Biarritz",0.6666666666666666,54.120723238482384,14.539865591397852,2426.49462890625
827,"In the upcoming months and possibly years, Jimmy Connors will be posing questions to Britain's most promising tennis talents: ""Do you have it in your heart? How much courage do you possess? How strong is your aversion to losing?"" The American tennis legend recently arrived in London to announce a ""long-term"" partnership with the Lawn Tennis Association following his participation in the Elite Performance winter camp in La Manga. Connors, who embodied the concept of 'will to win' long before Lleyton Hewitt's time, is clear about the attributes he aims to instill. ""Everyone can hit",1.2857142857142858,75.7616489720256,9.049309664694281,2604.65673828125
828,"Connors, along with his long-time rival John McEnroe, has offered his services to the LTA, emphasizing that his interest goes beyond mere publicity. He praised the work of LTA performance director David Felgate and his team, commending Britain's approach to developing future tennis champions. Connors expressed admiration for the coaching staff and their dedication, highlighting the positive direction in which British tennis is heading. In contrast to his experiences with the USTA in America, Connors is enthusiastic about working with the LTA and British players, emphasizing the need for performance and results. He acknowledged the pressure",0.9655172413793104,48.54012786867779,9.04607142857143,1601.4608154296875
829,"BBC Sport has learned that Newcastle striker Craig Bellamy is in talks about a potential short-term loan switch to Celtic. Bellamy, who is Welsh, turned down a move to Birmingham following a disagreement with Magpies manager Graeme Souness. Souness had stated that Bellamy would not feature for the team again after a heated argument over his omission from the Arsenal game. Although Celtic cannot match Birmingham's £6m offer, a loan deal until the end of the season might be suitable for Bellamy as he ponders his next steps. Bellamy's agent confirmed that the player rejected a",0.8571428571428571,80.30099380905833,11.779132231404962,543.4951171875
830,"Bellamy received a fine equivalent to two weeks' pay following a televised interview where he accused Souness of lying. This incident occurred amidst a highly publicized disagreement over Bellamy's preferred position in the team. Souness declared that Bellamy would not be allowed to play under his management again, citing disruptive behavior since his arrival at the club. Chairman Freddy Shepherd condemned Bellamy's actions as completely inappropriate and lacking professionalism.",0.8333333333333334,64.33583552310603,11.569473684210529,3117.748291015625
831,"Derartu Tulu, a two-time Olympic 10,000 meters champion, has confirmed her participation in the BUPA Great Caledonian Run in Edinburgh on 8 May. The 32-year-old Ethiopian, who has also triumphed in the Boston, London, and Tokyo Marathons, along with clinching the world 10,000m title in 2001, is the first prominent athlete to sign up for the event. Race director Matthew Turnbull expressed his excitement about having Tulu on board, praising her impressive track record and highlighting her continued success despite her age. T",1.25,64.76149675407102,10.971682974559688,2021.1243896484375
832,"Ashley Cole has chosen not to hold Robin van Persie responsible for Arsenal's lack of fully-fit strikers in the FA Cup fifth round replay against Sheffield United. Van Persie, along with Dennis Bergkamp and Jose Antonio Reyes, is suspended following his red card at Southampton when Arsenal had a numerical advantage. Thierry Henry is sidelined with an Achilles tendon injury, but Cole emphasized that no blame should be placed on Van Persie, as such incidents can happen in the heat of the moment. Cole acknowledged that he has also been sent off before and hopes he wasn't blamed for it. Freddie",0.6666666666666666,56.14380336930619,9.926832298136649,2694.264892578125
833,"The Spanish Football Federation has taken disciplinary measures against national coach Luis Aragones for making racist remarks about Thierry Henry. If Aragones is found guilty, he may face dismissal or a fine of approximately £22,000. Initially, the federation had chosen not to take action against Aragones following comments he made during a national team training session in October. However, President Angel Maria Villar reversed this decision after a request from Spain's anti-violence commission. Aragones claimed that the comments, directed at Henry's Arsenal teammate Jose Antonio Reyes, were meant to inspire the player and were",1.0,84.02027027027027,15.14291588785047,53.205322265625
834,"""I never meant to cause offense to anyone, and that's why I have a clear conscience,"" he stated. ""It's my responsibility to motivate my players to achieve the best results. As part of my role, I communicate using informal language that is easily understood within the football community."" Prior to their friendly match against Spain in Madrid last month, England's players wore anti-racism t-shirts during training. However, the situation escalated when Spanish fans racially abused England's black players during the game, which Spain won 1-0. Spain's sports minister, Jaime Lissavetzky,",1.4444444444444444,74.95164181854112,11.079535714285715,1514.189453125
835,"Michael Owen, the number eight for Wales, believes that taking over as captain from Gareth Thomas will be a smooth transition due to the strong leadership within the team. Owen expressed his excitement about the opportunity to captain his country, emphasizing the honor it brings. Coach Mike Ruddock has endorsed Owen as the ideal candidate to lead the team in Thomas' absence, highlighting his valuable contributions as vice-captain and pack leader in recent victories. Despite acknowledging Thomas' absence as a significant loss, Owen praised the squad's depth and the ability of players like Kevin Morgan to step up when needed.",1.1,60.025372571212976,11.56387596899225,2553.000732421875
836,"Owen acknowledged that the squad had discussed the possibility of achieving a Grand Slam, but emphasized that they were not becoming overconfident after their victories over England, Italy, and France. ""We need to stay grounded,"" he remarked. ""Our focus is on the upcoming important match, and we are eager to prepare for it."" Owen noted that Scotland's performance was improving steadily, drawing parallels between their journey and the progress the team had made in recent years.",0.75,62.409222320060664,8.838285714285718,3331.72802734375
837,"Tom Shanklin will be playing in the center position for Wales against England in Cardiff on Saturday, as Sonny Parker was unable to recover from a trapped neck nerve. Shanklin, who was initially the first-choice wing during the autumn Tests, will now be playing in his preferred position of center against England's debutant Mathew Tait. Hal Luscombe from the Dragons will take Shanklin's place on the wing. In the forward positions, Mefin Davies will be starting as hooker, Martyn Williams will be starting as open-side, and Rob Sidoli will be replacing Gareth L",1.0,74.61553945249597,12.073467889908262,369.26318359375
838,"Sidoli returns for the first time since last season's Six Nations, with the Blues second row back in form following a lingering groin issue. Williams, Sidoli's Cardiff team-mate, is poised to earn his 50th cap, stepping in for the injured Colin Charvis after a speedier-than-anticipated recovery from a neck disc problem. ""Initially, I was aiming to be fit for the Italy game next week when I received the diagnosis, but thankfully my recuperation has been faster than expected,"" Williams shared with BBC Sport Wales. ""Although I haven't started a game since January ",1.4166666666666667,52.76725150168389,14.3671028971029,3469.8623046875
839,"The players selected are R McBryde from Scarlets, J Yapp from Blues, J Thomas from Ospreys, R Jones from Ospreys, G Cooper from Dragons, C Sweeney from Dragons, and K Morgan from Dragons.",0.0,49.01785714285714,15.39952380952381,5277.2314453125
840,"According to Wales coach Mike Ruddock, John Yapp has the potential to succeed at the international level. The 21-year-old prop from the Blues is the only player in Wales' Six Nations squad who has not yet been capped, getting an opportunity due to the absence of Duncan Jones. Ruddock praised Yapp as a promising young player with a bright future, highlighting his two years of experience with the Blues and his physical attributes. Yapp's coach at the Blues, Dai Young, also supported Ruddock's assessment of the player.",1.7142857142857142,70.22358204093642,9.749836065573774,2092.87548828125
841,"Young informed BBC Sport Wales that John has shown continuous improvement throughout the season and is progressing well. His ability to carry the ball forward effectively, solid defensive skills, and exceptional work ethic have been impressive. John is dedicated to enhancing his scrummaging technique to excel as a loose-head prop. While he is still refining this aspect of his game, his determination, commitment, and positive attitude are commendable. John's physical strength and eagerness to face challenges make him a reliable player. Although he is developing rapidly, there is a hope that he will not be rushed too quickly to avoid hindering his",1.1428571428571428,53.62580668262994,11.10415335463259,1683.74658203125
842,"Manchester United winger Cristiano Ronaldo revealed that he is nearing a deal to extend his contract at Old Trafford. The Portuguese player, who signed a five-year contract in August 2003, is a key player in the United starting lineup. Ronaldo mentioned that the club has made an offer to renew his contract, but he is currently trying not to dwell on it. He stated that his agent has been in discussions with the club and expects a resolution soon, believing that both parties will come to a satisfactory agreement. Despite this, Ronaldo did not confirm his commitment to the club in the long term.",0.8571428571428571,73.90273692430777,9.059234234234236,76.1103515625
843,"""I enjoy being here, but who can predict what tomorrow holds,"" he remarked. ""There are few clubs larger and more prestigious than this one. My goal is to play for a top-tier club. While I am content now, the future remains uncertain.""",0.8333333333333334,77.76123301985372,5.005454545454548,3933.8837890625
844,"Sol Campbell of Arsenal described the rivalry with Manchester United as intense and deeply personal. Previous encounters have fueled animosity between the two teams, and they are set to face off at Highbury on Tuesday. Campbell expressed to The Guardian that the animosity is particularly strong when facing United, with a competitive edge present. He emphasized that a victory over United would be especially satisfying given their previous defeat at Old Trafford, which marked the end of a 49-match unbeaten league run and led to a rough patch for Arsenal.",1.2857142857142858,62.65239283278136,10.88808270676692,3070.370361328125
845,"""It had a significant psychological impact on us due to the way we were defeated,"" the 30-year-old remarked, referring to a controversial penalty awarded for United's first goal. ""Losing in that manner was particularly distressing because it felt like they were getting away with it. Despite trying to balance things out over the season, I've experienced numerous unfair decisions against them, which makes you question things."" Following the heated aftermath, where United manager Sir Alex Ferguson was reportedly hit with pizza in the players' tunnel, it's no surprise that the upcoming rematch holds great importance. ""Everyone at Arsenal has",1.3333333333333333,65.6191277104707,10.305508935508936,2394.377197265625
846,"Dundee United cruised into the semi-final of the Scottish Cup with a convincing victory over Aberdeen. Alan Archibald put United in front after 19 minutes, followed by James Grady doubling the lead from close range just 10 minutes later. Richie Byrne's header briefly gave Aberdeen hope, but Stevie Crawford extended United's lead with a strike from 18 yards before halftime. Grady then completed the scoring early in the second half with a fantastic shot on the turn to make it 4-1. Tony Bullock, the United goalkeeper, was finally called into action after 15",1.0769230769230769,62.32110417971135,10.500234082397004,2573.05224609375
847,"United extended their lead to two goals just before the end of an exciting first half. Jason Scotland delivered a well-placed pass to Crawford, who calmly scored from 18 yards out. The game was effectively over just two minutes into the second half when Grady received a pass from Crawford, turned and volleyed the ball past Esson. Despite Esson making a good save on Robson's shot in the 62nd minute, United remained in control. Esson denied Robson again with a strong save 10 minutes later, and also stopped a long-range effort from Robson. A clever",0.8888888888888888,62.52377899781665,11.588829787234044,2315.098876953125
848,"Kenneth Dodds Colgan, Brebner.",0.0,50.0,2.1950000000000003,28365.75
849,"Archibald, aged 19, Grady, aged 29, Crawford, aged 41, and Grady, aged 47, were joined by Esson, Hart, Anderson, Diamond, Byrne (substituted by Morrison in the 75th minute), McNaughton, Heikkinen (substituted by Foster in the 27th minute), Winter, Clark (substituted by Stewart in the 51st minute), Mackie, and Whelan.",0.0,43.64864864864864,9.540869565217395,11877.38671875
850,Blanchard and McGuire are equivalent to Anderson and Diamond.,0.0,28.749999999999996,3.2094444444444434,35360.953125
851,"Byrne is 33 years old and has a total of 8,661 points.",0.5,40.38461538461539,-0.0600000000000005,25658.046875
852,Clark K.,0.0,50.0,-3.01,32580.04296875
853,"James McIlroy secured his second international victory in less than a week by winning the men's 800m at the TEAG indoor meeting in Erfurt. The Northern Ireland athlete achieved a new personal best time of 1:46.68, which also qualified him for the European Indoor Championships. ""Qualifying is my top priority,"" stated the 28-year-old. McIlroy is now aiming to participate in the international indoor meeting in Leipzig on Sunday, with the help of his manager Ricky Simms. Despite initially withdrawing due to a cold, McIlroy is now feeling confident after three",1.6428571428571428,68.89925256346577,10.436001609010464,1929.7264404296875
854,"Norwich have secured the services of Charlton midfielder Graham Stuart until the end of the season for an undisclosed fee. ""Making the decision to join Norwich was straightforward,"" said the 34-year-old on the club's website. ""I was drawn to the opportunity to continue playing in the Premier League."" Canaries manager Nigel Worthington expressed his satisfaction with the signing, stating, ""I am thrilled that Graham will be with us for the remainder of the season. His wealth of experience will be valuable to the team. Hopefully, he can contribute to our efforts to stay in the Premier League."" Stuart",1.1666666666666667,68.15679554650144,10.387422771403354,1324.18896484375
855,"Stuart, a former England Under-21 international, played 110 games for Chelsea and scored 18 goals before transferring to Everton. He achieved success with Everton by winning the FA Cup in 1995 and is remembered fondly at Goodison Park for his crucial 81st-minute goal against Wimbledon in 1994, which helped save the team from relegation. Stuart spent over four years at Everton, playing 125 matches and scoring 25 goals, before moving to Sheffield United, where he scored 12 goals in 68 appearances. Following his time at Sheffield United, Stuart joined Charlton",0.8,77.18048751415459,15.109817073170735,1362.1947021484375
856,"The reorganization of youth rugby by the Welsh Rugby Union has resulted in the Wales Students rugby team being disbanded. A new Under-18 team, made up of players from various schools and national youth teams, will play their first match against Italy at the Gnoll on Thursday. However, this decision has led to the WRU cutting funding for representative sides like Wales Students, causing the cancellation of traditional fixtures against England and France in the New Year. The Welsh Students Rugby Football Union believes they are not adequately prepared to host or compete in these matches. Reverend Eldon Phillips, the secretary of the",2.2,64.88796583850932,13.774222222222225,1814.2523193359375
857,"After a hearing at the North American Court of Arbitration for Sport (CAS), sprinter Michelle Collins has been given an eight-year ban for doping offenses. She is the first athlete to receive a suspension without a positive drugs test or an admission of drug use. Collins' ban is linked to her involvement in the Balco doping scandal investigation. The 33-year-old was found guilty of using performance-enhancing drugs, including EPO, testosterone/epitestosterone cream, and THG. Despite her claims of innocence, the CAS upheld the US Anti-Doping Agency's findings. A total of ",1.0,71.26624187906046,12.27782991202346,1828.5709228515625
858,"US drug enforcement leaders have promised to take strong action against cheaters. USADA CEO Terry Madden stated that the punishment given to Collins is additional evidence of this commitment. Madden emphasized that the decision by the CAS panel shows that rule violators will face consequences as part of USADA's continuous efforts to safeguard the rights of the majority of US athletes who compete without using drugs. USADA has relied on testimonies provided during the federal investigation into Balco rather than test results to build their cases. The Balco laboratory in San Francisco is facing charges related to steroid distribution and money laundering, with the trial scheduled",1.2857142857142858,74.45718017073192,12.08508547008547,336.7135009765625
859,"After a successful debut on the international circuit, Allan Scott is optimistic about securing a medal at the upcoming European Indoor Championships. The 22-year-old Scottish athlete placed fourth in the 60m hurdles at the Jose M Cagigal Memorial meeting in Madrid. Reflecting on his performance, Scott stated, ""It was a valuable learning experience, and I am still considering the possibility of contending for a medal next week."" The race was won by Felipe Vivancos, who matched the Spanish record.",2.0,86.05739461776612,12.410441176470588,398.5546875
860,"Robert Kronberg from Sweden finished in second place, followed by Dudley Dorival from Haiti in third. Scott expressed some disappointment with his performance in the final race. Although he had won his heat with a time of 7.64 seconds, he ran slightly slower in the first IAAF Indoor Grand Prix circuit final, crossing the finish line in 7.68 seconds. ""I believe I could have performed better,"" he remarked. ""I thought I had a chance to win. Despite a poor start, I still believe I could have achieved a faster time."" Vivancos achieved a personal best time",0.7692307692307693,79.75482252077997,6.62948051948052,343.156982421875
861,"The FA is set to respond following disturbances during Wednesday's Carling Cup match between Chelsea and West Ham. A group of West Ham supporters clashed with police in riot gear after Chelsea's 1-0 victory. Mateja Kezman, who scored Chelsea's goal, suffered a head injury during the game when he was struck by a projectile, suspected to be a coin. A Chelsea spokesperson mentioned that the club will wait for the referee's report before determining their next steps. Despite the injury above his eye, Kezman was able to stay in the game after receiving treatment.",0.5,83.36374830354505,11.185572649572652,831.2852783203125
862,"Chelsea's assistant boss, Steve Clarke, mentioned that they suspect an object was thrown from the crowd, but fortunately, no stitches were needed. West Ham manager Alan Pardew expressed disappointment over the incident, highlighting the rivalry between the two clubs. Joe Cole and Frank Lampard were targeted with objects during the match, with Lampard missing a penalty to the joy of the home fans. The Football Association will investigate the matter with reports from the clubs and police, along with video evidence and the referee's report. Police had to intervene with riot gear as clashes erupted among West Ham fans, resulting in several",0.8461538461538461,57.83945563810601,9.389876033057853,1825.1846923828125
863,"Greek sprinter Kostas Kenteris has refuted allegations that he orchestrated a motorbike accident to evade a doping test just before the Olympics. Kenteris and fellow sprinter Katerina Thanou are awaiting a decision on potential criminal charges this week. The investigation has focused on whether the crash was staged. Kenteris maintained that the accident was genuine, explaining that he was distressed upon learning about the missed test and hurried to the Olympic village. Speaking on Greece's Alter Television station, Kenteris also stated that he requested a drug test at the hospital following the accident, which was",1.0,67.11787960452195,11.205812807881777,1612.256103515625
864,"Following a highly publicized incident that captured the attention of the media in Greece just before the Athens Games began, Kenteris and Thanou eventually decided to withdraw. Despite this, Kenteris has consistently maintained his innocence and, on Sunday, pointed fingers at Greek Olympic Committee officials and his former coach Christos Tzekos for failing to notify him about the test. The 31-year-old expressed his willingness to face charges in order to clear his name, stating, ""If I am charged, I will embrace it with open arms. A trial will bring clarity to the situation... I am determined",0.45454545454545453,72.78921139600746,10.509645953757229,1683.767333984375
865,"Rangers are planning to loan out-of-favor midfielder Dragan Mladenovic to Real Sociedad, despite the January transfer window being closed. Real Sociedad has received special permission from the Spanish FA to sign a player due to an injury crisis. Mladenovic will effectively take the place of former Rangers midfielder Mikel Arteta, who has been loaned to Everton. Real Sociedad has agreed to pay Rangers £150,000 for the loan, with an option to buy the Serbia & Montenegro international. Mladenovic's loan move is contingent on him passing a medical examination. The ",1.3076923076923077,66.1553420043619,12.127076397780623,1279.02099609375
866,"LaShawn Merritt, a teenager, achieved the third fastest indoor 400m time in history at the Fayetteville Invitational event. The world junior champion finished with a time of 44.93 seconds, comfortably ahead of Bershawn Jackson from the United States in Arkansas. Only Michael Johnson has run faster, holding the world record of 44.63 seconds set in 1995 and a time of 44.66 seconds in 1996. Kenyan Bernard Lagat narrowly missed breaking the world record by 1.45 seconds when he ran the third fastest indoor mile ever,",0.8461538461538461,67.31395643363727,10.594903474903475,2353.787841796875
867,"Maintaining his impressive performance, Cragg secured victory in a close 3,000m race with a time of 7:40.53. After recently defeating Olympic 10,000m champion Kenenisa Bekele in Boston, Cragg narrowly held off Bekele's Ethiopian teammate Markos Geneti by just 0.19 seconds to clinch the win. Mark Carroll, who will also compete alongside Cragg at the upcoming European Indoor Championships, finished in a respectable third place with a time of 7:46.78. The Olympic 200m gold",1.0,81.39339826839827,10.195191489361704,1693.428466796875
868,"He also clinched victory, setting a new season-best time of 7.51 seconds.",0.3333333333333333,68.22916666666666,9.55,16348.6484375
869,"Brian O'Driscoll of Ireland is among the four Six Nations captains selected for the Northern Hemisphere squad in the IRB Rugby Aid match on 5 March. The squad also includes Fabien Pelous from France, Gordon Bullock from Scotland, and Marco Bortolami from Italy. The Northern team, coached by Sir Clive Woodward, will face Rod Macqueen's Southern Hemisphere team in a tsunami fund-raising match at Twickenham. Woodward expressed his excitement about working with such talented players and sees this as an opportunity to evaluate his options before announcing the British and Irish Lions touring party",1.5,64.92875282272466,12.172380952380951,1698.33740234375
870,"L Dallaglio and B Cohen from England, A Rougerie, D Traille, F Pelous, R Ibanez, P de Villiers, and B O'Driscoll (captain) from France, P O'Connell and D Humphreys from Ireland, C Paterson, C Cusiter, G Bullock, and S Taylor from Scotland, A Lo Cicero, M Bortolami, S Parisse, and D Peel from Italy, C Sweeney, J Thomas, R Williams, and J Yapp from Wales, C Latham",0.25,42.42775282535551,36.69292418772562,1485.064697265625
871,"Jonny Wilkinson, the 25-year-old Newcastle star, has been appointed as the new captain of the England rugby union team for the upcoming three November Tests. He succeeds Lawrence Dallaglio, who retired from international play in August. England's interim head coach, Andy Robinson, praised Wilkinson's leadership qualities, stating that he is a natural leader who commands the respect of the team and possesses exceptional talent on the field. Robinson emphasized Wilkinson's energy and dedication, which he believes are crucial qualities for an England captain. While acknowledging other potential candidates for the role, Robinson expressed confidence in Wilkinson's ability",1.1428571428571428,68.43178560569865,13.974032258064518,1408.0635986328125
872,"I have full confidence in Jonny's ability to excel in his role as we prepare for the upcoming Rugby World Cup in France. I am excited to collaborate with him. Wilkinson, who has accumulated 817 points in 52 international matches, secured England's victory in the 2003 Rugby World Cup final against Australia with a last-minute drop-goal in extra time. Following shoulder surgery, he sat out the entire 2004 Six Nations tournament before returning to play for Newcastle in the Zurich Premiership in August. ""Becoming the captain of England is a dream come true for me,"" he expressed.",1.6666666666666667,64.16129604544106,14.136745780590719,2212.21337890625
873,"Since then, he has consistently been part of the England starting line-up, participating in all three Lions Tests in 2001 and nearly all of England's matches in the 2003 World Cup. He is now the 117th captain of England, succeeding Fred Stokes who held the position in 1871. England's upcoming matches include a game against Canada on 13 November, followed by a match against Tri-Nations champions South Africa, and a World Cup re-match with Australia.",1.0,85.3918303918304,12.327619047619049,204.544921875
874,"Slovakia secured their spot in the Hopman Cup final by defeating the Netherlands 3-0. Daniela Hantuchova's victory over Michaella Krajicek and Peter Wessels' retirement against Dominik Hrbaty ensured Slovakia's place in the final for the second consecutive year. Meanwhile, Argentina topped Group A with a perfect record of three wins, while the United States triumphed over Australia 2-1 in the other Group B match.",2.0,69.29543409806568,11.564666666666668,1719.493408203125
875,"Meghann Shaughnessy was defeated by Alicia Molik in the opening match, but James Blake evened the score by defeating Paul Baccanello 6-3 6-4, who replaced the injured Mark Philippoussis. Blake and Shaughnessy then teamed up to defeat Molik and Baccanello in a tense mixed doubles match to secure the victory. Despite not winning any singles matches in the 2004 Hopman Cup, Hantuchova has been in good form in this year's event, winning two out of three matches. She expressed her",1.75,60.497488375250306,10.995147645650441,2475.955810546875
876,"Blackburn striker Matt Jansen will be sidelined for three weeks after undergoing surgery to address a cartilage issue. However, central defender Lorenzo Amoruso is making progress in his recovery from a knee operation. Rovers' assistant manager Mark Bowen explained that Jansen had a minor knee cartilage trimming procedure, which is expected to lead to a speedy recovery. Meanwhile, Amoruso has started jogging and kicking a ball for the first time. Jansen has faced ongoing injury challenges ever since a scooter accident two years ago.",1.1428571428571428,76.84173264011974,10.026000000000003,132.2265625
877,"Shortly after Mark Hughes took over as Blackburn boss, he made a return to the first-team and scored a goal against Portsmouth in his first game of the season. Bowen estimated that it would take about two to three weeks for him to be fully back in action. However, Bowen predicted a longer recovery time for Amoruso before he could be available for first-team duties, citing the presence of scar tissue that would require several weeks to heal. He emphasized that the timeline for his comeback was uncertain and would depend on how he progresses.",0.7142857142857143,66.43270229610191,9.713333333333335,979.37646484375
