,Text,Hyperbole,Text_similarity,Readability,Style_Consistency
353,She advanced to the fourth round by defeating Anna Smashnova in straight sets.,2.0,41.64065101565101,8.260714285714286,56379.625
354,The first Australian to win her home title since Chris O'Neil in 1978 is on track to achieve this feat.,1.7692307692307692,39.603532792534054,7.579433962264151,68930.5859375
355,"Following her victory over American Abigail Spears, the Swiss 12th seed received a bye into the last 16 when Lisa Raymond had to withdraw.",2.75,48.355672105672106,7.964677419354839,70075.6875
356,Raymond expressed her extreme disappointment as she felt she couldn't have played better in her first two matches.,1.3333333333333333,55.045849420849414,9.081363636363637,11843.4453125
357,"Manchester City's brave defensive performance, led by goalkeeper David James, helped them secure a draw against league leaders Chelsea.",1.8181818181818181,48.38125111307596,11.864000000000004,29874.083984375
358,"Shortly after, Jarosik managed to find space in the box to strongly head Lampard's corner towards goal, but James deflected the ball over.",1.5,47.971511070473866,13.44593144560358,64085.5390625
359,"Johnson, Smertin, Cudicini were not used, along with Makelele and Gudjohnsen.",0.0,44.99999999999999,7.368571428571428,7763.39453125
360,"James, Mills, Distin, Dunne, Thatcher, Shaun Wright-Phillips, Bosvelt, Barton, Sibierski (McManaman 85), Musampa, Fowler. Subs Not Used: Macken, Weaver, Onuoha, Jordan. 

Alternative: James, Mills, Distin, Dunne, Thatcher, Shaun Wright-Phillips, Bosvelt, Barton, Sibierski (McManaman 85), Musampa, Fowler. Macken, Weaver, Onuoha, Jordan were not used as substitutes.",0.0,68.7984496124031,9.866282051282052,10337.90234375
361,"Bosvelt is 42,093 years old.",0.0,43.75,0.7283333333333353,37673.6015625
362,H Webb from South Yorkshire.,0.0,48.21428571428571,2.3114285714285714,31403.05078125
363,"John Kirwan, the coach of Italy, is confident that his team can cause an upset against England in the upcoming Six Nations match as the battle for the wooden spoon intensifies.",1.5833333333333333,43.740559755772736,11.555851472471193,28579.810546875
364,Centre Jamie Noon believes that the team displayed better form compared to their previous two losses.,1.625,40.46749125920483,10.778541458541458,84026.0
365,"Michael Owen, the England forward, has informed the BBC that he is content in Spain and has no intentions of leaving Real Madrid to go back to the Premiership in the near future.",1.0,41.19221812773645,9.402727272727272,42313.80078125
366,"Despite the press often portraying me as constantly sitting on the bench, I have played just as many games as any other player on the team this year.",1.2,40.95312361148139,9.855025210084033,28890.423828125
367,Tune in to the complete interview with Garry Richardson on BBC Radio Five Live's Sportsweek at 0900 GMT this Sunday.,0.5,79.67171717171716,10.690000000000001,11531.50390625
368,"Alastair Campbell, the former government communications chief, will serve as a media consultant for Sir Clive Woodward's 2005 Lions during their tour to New Zealand.",1.2857142857142858,46.055535985100384,11.847365269461083,42282.6328125
369,Germany coach Jurgen Klinsmann has cautioned goalkeeper Jens Lehmann that he may need to leave Arsenal in order to maintain his World Cup aspirations.,0.8,39.57643009706459,8.79543859649123,29070.5703125
370,"Jason Robinson, the England captain, has dismissed claims that the world champions are on a downward spiral.",1.0,42.67973856209151,8.538269230769234,83968.1875
371,He mentioned that we should have won the game last weekend.,0.75,34.59480535872054,8.322255639097747,50270.99609375
372,Robinson mentioned that he had spoken with Mathew and still had faith in him.,0.4,48.813034188034194,7.163333333333334,49837.125
373,"Harry Kewell, the Liverpool winger, is facing challenges in overcoming his Achilles tendinitis issue and might not be fit until March, according to his agent.",0.8,56.37225666551367,11.149468085106381,52989.1796875
374,"In the Sydney Morning Herald, Mandic stated that Harry is facing challenges, but the club is making every effort to help him recover.",0.5,53.87978527135756,12.454683544303798,54218.3828125
375,Rio Ferdinand expressed uncertainty about Malcolm Glazer's intentions following the American billionaire's latest bid to acquire Manchester United.,0.7777777777777778,42.6820451692082,9.313536585365856,48052.0703125
376,"Currently, Glazer holds a 28.1% stake in the club, and United's statement to the stock exchange mentioned: ""The board has taken note of recent press speculation on this matter.""",1.1,49.030086381781295,12.230857142857143,27964.115234375
377,"Julian White, a tough-scrummaging prop, is anticipating a challenging match against a resurgent Wales in England's Six Nations opener in Cardiff on Saturday.",1.6,41.66234991478619,9.390000000000004,33695.01953125
378,"Last autumn at Twickenham, he dominated South Africa's Os du Randt in the scrum, setting the stage for England's impressive 32-16 victory.",1.0,47.647629002339855,12.03103982300885,51937.625
379,"When people like that speak to you, it boosts your confidence significantly.",0.9090909090909091,36.98829982074663,8.602709677419359,29021.314453125
380,Steve McClaren is eager for his Middlesbrough team to secure victory against Partizan Belgrade in order to top their Uefa Cup group.,1.0,43.54807607827272,10.383661242603551,15501.1513671875
381,David Beckham expressed his relief that Real Madrid advanced to the Champions League knockout phase.,1.25,34.82752438324728,10.508035714285715,73624.6875
382,"Graham Poll, the referee, stated that he followed the rules of the game by allowing Thierry Henry's free-kick in the 2-2 draw between Arsenal and Chelsea on Sunday.",0.5384615384615384,34.24265299265299,6.21913043478261,21401.708984375
383,"Henry informed BBC Radio Five Live that the referee gave him the choice of taking the free-kick from 10 yards or immediately, and he opted for the latter.",0.7142857142857143,38.54134401820595,8.127472527472527,42800.140625
384,"Michael Johnson, a former Olympic champion, has accused Britain's top sprinters of lacking pride and ambition.",1.1428571428571428,47.66241039426524,11.294285714285717,92995.5
385,"The American remains highly critical of certain aspects of British sprinting, claiming that British sprinters only get upset when there is a debate about who is the best among them.",1.8,41.198234219576015,10.442283609576428,44542.8046875
386,Ken Bates has successfully acquired Leeds United.,1.125,20.896845720789383,8.761119691119692,32469.896484375
387,"Bates mentioned that it will be a challenging job, with the initial task being to stabilize the cash flow and address the remaining creditors.",0.9166666666666666,43.243895044863486,10.305508935508936,52573.78515625
388,"After disclosing that a takeover would cost ÃÂ£40m and the club would incur a ÃÂ£10m loss over the next six months, his attempts were unsuccessful.",0.3333333333333333,58.123530564263326,14.200000000000003,12983.8134765625
389,"Graeme Souness, the Newcastle boss, reignited his disagreement with Craig Bellamy by stating that the Welshman was ""not up to par"" for the Magpies.",1.2222222222222223,51.170652118298875,13.068345864661655,31818.677734375
390,Souness stated that there are specific things that one can forgive and forget.,0.4,36.38392857142858,9.080909090909092,54518.12890625
391,Jose Antonio Reyes has fueled speculation about a potential move from Arsenal to Real Madrid following a radio prank.,0.7,44.62923697177842,10.05689655172414,56704.8828125
392,I am certain that there are no players in the Real dressing room.,1.1,37.92788129744651,9.582222222222224,53642.234375
393,Matt Williams is adamant that he has no intentions of resigning as national coach despite the ongoing power struggle in Scottish rugby.,1.5,42.3179036927953,10.068391451068617,50469.640625
394,"When embarking on a task like this and striving to make a difference, there will always be individuals who resent you, harbor jealousy, and attempt to bring you down.",1.2857142857142858,42.548815787730646,10.560996441281144,42679.15625
395,"Gilmar Rinaldi, the agent of Adriano, has emphasized that there has been no communication with Chelsea regarding the striker.",0.7058823529411765,43.82493170484388,9.48587765957447,43533.33984375
396,"Jonathan Edwards, the world outdoor triple jump record holder and BBC pundit, is confident that Phillips Idowu has the potential to win gold at the European Indoor Championships.",0.8333333333333334,49.61230683004876,9.705000000000002,44242.02734375
397,"Idowu achieved his breakthrough five years ago, but has only a Commonwealth silver medal to his name so far.",1.3333333333333333,47.91939086847554,10.084959677419352,50020.08984375
398,The European Indoor trials have revealed to us what?,2.0,38.125,8.547142857142859,2728.763671875
399,Sarah Claxton's victory in the 60m hurdles was the highlight of the track for me.,1.2352941176470589,36.24360571516768,10.087745856353596,58000.90234375
400,"Her intricate training regimen involves receiving assistance from various individuals in different disciplines, and it appears to be yielding positive results.",1.1111111111111112,41.389702369242,9.039834040199157,57021.109375
401,Scotland's back row crisis has deteriorated ahead of the RBS Six Nations due to the news that Scott Gray will be unavailable for the opening matches.,1.6666666666666667,46.87687606094482,11.385025773195878,56200.53515625
402,"Jason White and Tom Smith, who play as a flanker and prop, respectively, have also been unwell with the flu and were absent from this week's training sessions.",0.4,55.73266994891709,11.849565217391305,36490.53125
403,"Stuart Pearce, the joint assistant boss, has expressed his desire to take over as manager at Manchester City once Kevin Keegan steps down.",0.7142857142857143,50.612166450173355,11.030343511450383,35221.11328125
404,"The former England defender, who had a year as player-boss with Nottingham Forest eight seasons ago, has openly expressed his desire for another opportunity at the job.",1.0,52.79780288991437,11.948944444444447,66294.8125
405,Disciplinary action has been initiated by Spain's Football Federation against national coach Luis Aragones for racist comments about Thierry Henry.,1.0,47.42950742950743,15.14291588785047,27584.568359375
406,"""At that time, he stated that he had never intended to offend anyone and therefore had a clear conscience.""",1.4444444444444444,46.54094673915645,11.079535714285715,27629.861328125
407,"In the quarter-finals of the Dubai Open, Daniela Hantuchova advanced by defeating Elene Likhotseva of Russia 7-5 6-4 and will now compete against Serena Williams.",2.75,49.400561459514705,13.613809523809525,32522.853515625
408,"Prior to her meeting with Martinez, Davenport feels there is room for improvement in her game.",0.5454545454545454,43.418892096715986,7.680182389937109,76159.328125
409,"On Saturday, Manchester United fans wearing Eric Cantona masks will not be permitted to enter Selhurst Park.",1.0,39.566028374007644,13.133554817275751,75096.171875
410,"Manchester United and Chelsea, who are the current leaders of the Premiership, both have challenging away matches against Premiership opponents in the FA Cup fifth round.",1.5,50.54259780690447,12.29909090909091,39721.73828125
411,"If Nottingham Forest boss Gary Megson's team advances past Tottenham in their fourth-round replay, he may have to return to his former club West Brom.",1.0,48.320917096602024,10.633152173913043,62892.87109375
412,"Nottingham Forest will face either West Bromwich Albion or Tottenham, while Manchester United will play against Everton.",0.0,35.19736842105263,10.723333333333333,46117.484375
413,Charlton Athletic will face Leicester City and Burnley will take on Blackburn.,0.0,28.84615384615385,9.655000000000001,49517.8984375
414,"Southampton will face either Brentford or Hartlepool, while Newcastle will take on Chelsea.",0.0,30.029761904761905,11.130000000000003,45127.21875
415,The matches between Arsenal and West Ham or Sheffield United are scheduled for 19/20 February.,0.0,74.58333333333333,6.780000000000001,23234.1953125
416,Brian O'Driscoll's two moments of brilliance led Ireland to a hard-fought victory over Italy.,1.1666666666666667,50.156406406406404,10.562384615384612,32166.86328125
417,"The hosts could have had a better outcome, but the fly-half missed two kickable penalties and Ireland leveled the score with a Ronan O'Gara penalty in the first half.",2.4285714285714284,51.37595994188459,13.288870967741936,42207.15234375
418,"O'Driscoll was the only Ireland player posing a real threat, and it was his break that led to the second try for the visitors.",2.0,51.984336228287845,13.195124223602487,50168.16015625
419,"Marigny, Mi Bergamasco, Canale, Masi, Nitoglia; Orquera, Troncon; Lo Cicero, Ongaro, Castrogiovanni; Dellape, Bortolami; Persico, Ma Bergamasco, Parisse. Perugini, Intoppa, Del Fava, Dal Maso, Griffen, Pozzebon, Robertson.",0.0,73.139146567718,15.872000000000003,1112.935546875
420,"Murphy, Horgan, O'Driscoll, D'Arcy, Hickie, O'Gara, Stringer, Corrigan, Byrne, Hayes, O'Kelly, O'Connell, S Easterby, Leamy, Foley, Sheahan, Horan, O'Callaghan, Miller, G Easterby, Humphreys, Dempsey.",0.0,61.36363636363637,12.875652173913043,390.5986328125
421,P O'Brien from New Zealand.,0.0,45.83333333333333,2.4833333333333343,9761.42578125
422,The Greek athletics' governing body has delayed the judgment on sprinters Costas Kenteris and Katerina Thanou for missing doping tests by two weeks.,1.5384615384615385,47.48620309050772,12.567162162162166,51421.06640625
423,Bath have secured the services of their former scrum-half Andy Williams on a short-term contract from the Neath-Swansea Ospreys.,1.0,48.153703125812655,10.832492957746478,51027.375
424,"Arsene Wenger, the manager of Arsenal, has acknowledged that he is unable to understand why Newcastle is struggling in the lower half of the table.",0.6666666666666666,49.539785611214185,8.91114285714286,42073.28515625
425,Arsenal enters the game following a 2-0 victory over Fulham on Sunday.,0.8461538461538461,41.4457536327477,7.681930693069308,78275.5703125
426,"Marion Jones has initiated legal action against Balco boss Victor Conte for defamation, claiming he accused her of using performance-enhancing drugs.",1.0,45.384199134199136,13.371933962264155,62332.546875
427,"Mr Conte's credibility is in question, and we challenge him to undergo the same lie detector test that Marion Jones successfully completed.",1.25,48.48467112597547,13.417042062415202,35265.1484375
428,"In March and August, the Republic of Ireland have scheduled friendly matches against China and Italy at Lansdowne Road.",1.8333333333333333,42.177498208939205,11.438662092624355,59549.828125
429,"Finlay Calder, a former Scotland international, is concerned that internal conflict at the SRU could negatively impact his country's RBS Six Nations campaign.",1.5714285714285714,49.50396825396825,13.026944444444446,73223.140625
430,I fail to comprehend why we are still having this argument a decade after professionalism was introduced.,0.7777777777777778,42.28824258572646,8.4438263229308,52906.23828125
431,Spain clinched their second Davis Cup victory in history when Carlos Moya defeated the USA's Andy Roddick in the fourth rubber in Seville.,2.0,44.2828365446931,10.999285714285715,27909.64453125
432,The Davis Cup is my ultimate goal.,0.9230769230769231,27.80358616218765,8.149257425742572,42517.18359375
433,"Arsene Wenger, the manager of Arsenal, stated that their performance in the 3-1 loss to Bayern Munich was ""our worst in the Champions League.""",1.6666666666666667,49.98462082960948,9.08526315789474,38140.3125
434,"Toure, the goalscorer, was also responsible for two goals, and Wenger mentioned: ""We must support Toure in rebuilding his confidence as he is feeling down at the moment.""",1.3333333333333333,40.466454005199395,7.985412639405208,37394.13671875
435,"Justine Henin-Hardenne suffered a defeat to Elena Dementieva in a comeback exhibition match in Belgium on Sunday, marking her second loss in two days.",1.8571428571428572,47.50175932441942,10.621917293233086,35645.390625
436,"She mentioned, ""I need to stay positive as I still have a few weeks.""",1.4545454545454546,36.630769230769225,10.514000000000003,49621.546875
437,"Jose Mourinho, the Chelsea manager, anticipates a fierce battle until the end in the upcoming Champions League clash against Barcelona.",1.25,47.48435702783529,10.23114285714286,30323.029296875
438,"""I have been in charge for five years and have the same number of Champions League trophies under my belt.""",1.4444444444444444,48.85379758711657,12.038439119170985,48162.828125
439,"Mathew Tait, the Newcastle center, silenced his critics by scoring one try and setting up another, but he couldn't prevent Gloucester from securing a draw.",0.8571428571428571,51.18793206302418,11.10461538461539,56423.60546875
440,The former All Black made a break and passed the ball to Tait at the halfway line.,1.25,41.98533786959675,10.931464510332436,113903.75
441,"Walder, May, Tait, Mayerhofler, Stephenson; Wilkinson, Grindal; Isaacson, Long, Ward; Gross, Hamilton; McCarthy, Harris, Dowson. Replacements: Peel, Wilson, Thompson, Parling, Sititi, Charlton, Shaw. 

Another way to write the first sentence could be: ""In the starting lineup are Walder, May, Tait, Mayerhofler, and Stephenson.""",0.0,62.7020804114072,11.336521739130436,1901.70068359375
442,"Goodridge; Garvey, Simpson-Daniel, Fanolua, Kiole; Paul, Gomarsall; Wood, Curnier, Powell; Eustace, Brown; Forrester, Buxton, Balding. Substitutes: Elloway, Sigley, Cornwell, Narraway, Page, Davies, Mauger.",0.0,66.66666666666666,13.132173913043484,474.1533203125
443,"In 2004, sports enthusiasts experienced a rollercoaster of emotions with a mix of thrilling victories, disappointing defeats, and numerous drug scandals.",1.5,44.70958646616541,11.740000000000006,99771.953125
444,"The marathon world record holder, who is 30 years old, was the favorite going into the Athens event, but she dropped out after 23 miles in tears.",1.0,49.26001417936902,11.896818181818187,48419.03125
445,"Athens appeared to be the first Games where men might not win a medal, with Michael East as the only individual track finalist in the 1500m.",1.1666666666666667,45.8244926087922,12.215642857142857,47986.1875
446,"Backley's exit was offset by the comeback of decathlete Dean Macey, who finished fourth in Athens.",1.0,56.022593094701854,11.68280864197531,69498.1484375
447,"Kenteris, the 200m champion in 2000, and Thanou have been charged by the Greek authorities and are awaiting trial.",1.6666666666666667,50.468026770855005,13.304580645161295,37283.33984375
448,American sprinter Kelli White faced suspension and had her world 100m and 200m titles revoked due to a failed drug test.,0.4444444444444444,46.08043207448203,11.458750000000002,71757.3203125
449,"Lindsay Davenport, the world's top-ranked player, has criticized Wimbledon for the issue of equal prize money for women.",0.7142857142857143,49.95100598719019,11.597857142857148,38332.8984375
450,"Davenport spoke after the announcement that the Dubai Duty Free event will now offer equal prize money for women, joining the US and Australian Opens.",1.1,38.12129880558065,8.928861788617887,45451.71484375
451,"Yelena Isinbayeva might have set another world pole vault record, but her accomplishment couldn't overshadow the fact that it wasn't the greatest meet we've witnessed in Birmingham.",1.0,64.76460375816993,12.402058823529412,14530.9580078125
452,"It seems that Isinbayeva has cleared five meters in training, and I would love for her to attempt it in competition rather than gradually extending the indoor record by one centimeter at a time.",1.1,41.30379801672064,10.919242424242423,32101.9140625
453,"Melanie Purkiss won the women's national 400m race in a new personal best of 52.98 seconds, which was probably overlooked by many.",1.4285714285714286,46.79208007093823,10.444847328244276,57731.3984375
454,Brian Moore's opinion is that the England captain should not play as a full-back.,0.8181818181818182,44.462081713208434,9.56740796019901,77205.0234375
455,"Coach Andy Robinson, with injuries sidelining key players like Wilkinson, has given youngsters such as Harry Ellis and Jamie Noon a chance.",1.2857142857142858,48.547619047619044,12.66840136054422,86081.78125
456,"Frank Arnesen, Tottenham's sporting director, refuted claims that coach Jacques Santini left due to a clash of personalities at White Hart Lane.",0.5,36.112903688407044,9.081431767337808,27138.443359375
457,"Arnesen responded to criticism about the timing of the announcement, which was made less than 24 hours before Tottenham's Premiership fixture with Charlton, by stating that personal problems should not dictate the discussion of timing.",0.9375,35.94843318452108,10.530747603833863,30915.638671875
458,"Budge Pountney, the coach of Northampton, has been fined ÃÂ£2,000 and prohibited from match-day coaching for six weeks after referring to a referee as ""a disgrace"".",1.4285714285714286,53.719622111175816,13.549736842105265,28182.55078125
459,Spain coach Luis Aragones is angry after receiving a fine from The Spanish Football Federation for his remarks about Thierry Henry.,1.2857142857142858,44.14192526146985,11.680000000000003,30980.3828125
460,"Initially, the Spanish Football Federation refused to take action against Aragones, but was later urged to do so by Spain's anti-violence commission.",1.3333333333333333,41.00923911884503,11.903726608854406,38509.77734375
461,"Arvind Parmar's knee injury has led to his withdrawal from Great Britain's Davis Cup tie in Israel, putting Alex Bogdanovic in line for the second singles spot.",1.1428571428571428,49.33333333333332,12.535277777777779,44422.32421875
462,"Sherwood, who went unnoticed until now, was a surprising addition to the squad when it was announced last week, with Bates stating: ""David has rightfully earned his place in this squad based on his performance and results in the past year.""",1.5,47.90399133386939,11.40655677655678,21292.1171875
463,South Africa's top seeds will revisit one of their most embarrassing failures when they take on Seychelles in the upcoming Cosafa Cup.,1.3846153846153846,44.78637083701739,11.695271084337353,68825.6875
464,"Seychelles will face South Africa, while Mauritius will take on Madagascar.",0.0,25.0,12.425714285714289,44510.58984375
465,Mozambique will face Zimbabwe in the final match.,1.0,47.222222222222214,9.655000000000001,63222.2890625
466,The final match will feature the winners of Namibia versus Botswana.,1.0,32.291666666666664,8.180000000000003,30364.2578125
467,Lesotho against Malawi and Zambia against Swaziland.,0.0,37.5,12.316666666666666,17503.2109375
468,The final match is where the winners will compete.,1.0,22.5,2.879999999999999,45341.0859375
469,Kostas Kenteris and Katerina Thanou have not yet responded to doping charges from the International Association of Athletics Federations (IAAF).,1.0,46.3716148783514,12.120416666666667,17049.359375
470,The trial date has not been scheduled yet and Tzekos is also facing charges.,0.8333333333333334,36.809297260116935,11.714000000000002,58986.82421875
471,"Red Sharks Veracruz, a Mexican team, are hoping to sign Juninho from Celtic if the Brazilian decides to leave due to his lack of first-team action.",0.8888888888888888,44.377603803007034,9.69257246376812,39960.1171875
472,"Juninho, signed from Middlesbrough during the summer, has failed to meet high expectations and lost his place to 18-year-old Aiden McGeady.",0.9090909090909091,43.59695403280929,9.291840354767185,45804.9453125
473,Mark Philippoussis is highly likely to be absent from the Australian Open due to a groin injury sustained during the Hopman Cup match against the Netherlands.,1.5,45.83518841140793,12.395829059829058,36120.3515625
474,"In Australian Rules football, the injury is more common, and a fit footballer typically takes three to four weeks to fully recover, although Mark's injury is slightly different.",1.4,42.23737604828888,9.713333333333335,55098.73828125
475,"Robin Soderling, the fifth seed, clinched the Milan Indoors title with a thrilling victory over Radek Stepanek in the final on Sunday.",3.142857142857143,43.92253876502431,12.070806451612903,38062.0703125
476,David dal Maso has been assigned the responsibility of stepping in for the injured Mauro Bergamasco at flanker in Italy's team for the match against Scotland on Saturday.,1.0,43.388680033416875,11.21049618320611,25146.830078125
477,"R de Marigny (Parma); Mirco Bergamasco (Stade Francais), C Stoica (Montpellier), A Masi (Viadana), L Nitoglia (Calvisano); L Orquera (Padova), A Troncon (Treviso); A Lo Cicero (L'Aquilla), F Ongaro (Treviso), M Castrogiovanni (Calvisano), S Dellape (Agen), M Bortolami (Narbonne, capt), A Persico (Agen), D dal Maso (",0.0,79.839771003578,30.361043165467624,2207.401123046875
478,"Dimitri Yachvili, the scrum-half for France, commended his team for their comeback victory over England 18-17 in the Six Nations clash at Twickenham.",1.0588235294117647,35.423463356974,7.9672639860139896,24911.22265625
479,"Roy Hodgson, the former Blackburn boss, believes that the Premiership should adopt a winter break like the rest of Europe.",1.0909090909090908,43.618612357012324,14.030344827586209,48352.125
480,"If I were still a manager in England, I would definitely back any calls for its implementation.",1.2142857142857142,43.312397087351705,10.980000000000004,49744.7578125
481,"Sir Alex Ferguson, the manager of Manchester United, stated that the absence of Andriy Shevchenko would not make their task against AC Milan any easier.",1.2222222222222223,43.787770093586566,10.342741228070174,51461.22265625
482,"Ruud, who is considered the top striker in Europe, may face challenges with the early pace after a long absence, according to the speaker.",1.1764705882352942,42.38042754794268,10.214820205479452,47471.46875
483,Charlie Hodgson acknowledged that his inaccurate kicking significantly contributed to England's 18-17 loss to France.,0.9166666666666666,42.44397239179453,8.483544997715853,41903.5078125
484,"He said they went out to play and had a good game of rugby, but France ended up winning by kicking penalties from their 10m line.",1.2,42.9244046174387,8.885278350515463,36045.94921875
485,"""We dominated the game in the first half, but we were aware that they would make a strong comeback after halftime,"" he stated.",0.6666666666666666,52.63527951027951,5.715714285714284,40036.3359375
486,"Andrew Murray is set to become the youngest-ever Davis Cup player for Britain when he plays in the doubles against Israel on Saturday, confirming his place alongside fellow debutant David Sherwood.",1.0,49.67870421479083,12.620909090909091,38374.82421875
487,"Murray, who won the US Open junior title last year and the BBC Young Sports Personality of the Year, is the brightest young hope in British tennis.",1.625,41.129275556331606,11.342307692307696,51088.1484375
488,Johnny O'Connor is determined to leave a strong impression during his RBS Six Nations debut for Ireland against Scotland on Saturday.,1.1428571428571428,42.29529887920299,12.436167883211677,29656.7109375
489,"It was certainly disappointing to miss the Italian game, but dwelling on these things is just part and parcel of rugby.",1.7777777777777777,47.91973123143517,12.074331683168317,56084.58203125
490,"Ian McCall, the manager of Dundee United, has been granted a reprieve from being sacked by chairman Eddie Thompson, who has urged an end to speculation about his future.",1.5,44.00175868054429,11.553830845771142,46053.24609375
491,"At the current moment, our main focus should be on the upcoming games and achieving positive results.",0.6,40.2768172323055,8.963156843156845,73119.953125
492,Kim Clijsters refuted claims of withdrawing from the Australian Open in January due to her persistent wrist injury.,1.9230769230769231,40.253220907566075,10.206349206349206,32335.19140625
493,David Prutton from Southampton could potentially receive a seven-match ban as he appears before the Football Association.,1.8,50.84206671174216,13.525292207792209,47257.16015625
494,Paolo di Canio received a seven-match suspension for pushing referee Paul Alcock during a Premiership game between Sheffield Wednesday and Arsenal in 1998.,0.3888888888888889,34.33971389473418,7.827079107505071,23716.998046875
495,The Premier League is working to determine a mutually convenient date for investigating allegations that Chelsea illegally approached Ashley Cole.,0.8571428571428571,46.87111906467557,12.091642335766426,90273.859375
496,"The Gunners have now requested an investigation to examine allegations that their player has been ""tapped up"".",0.75,47.61030008517445,8.665587815326038,80179.40625
497,"Marat Safin, the newly-crowned Australian Open champion, has dismissed any possibility of winning Wimbledon in the future.",0.7142857142857143,40.65488029253948,6.395000000000003,46064.1640625
498,"Should (coach) Peter Lundgren decide to continue working with me for a bit longer, I believe I can succeed.",1.1666666666666667,44.055248515405,7.536841158481742,28174.7421875
499,Hearts of Oak secured a spot in the all-Ghanaian Confederation Cup final by defeating Cameroon's Cotonsport Garoua 3-2 in Accra on Sunday.,2.0,63.366910866910864,10.280000000000005,48215.171875
500,"After beating South Africa 3-2 in Douala, neither team could have qualified for the final.",1.5454545454545454,44.71435349933168,11.328105485232069,87985.7890625
501,"According to BBC Sport, Rangers' third bid for Scotland captain Barry Ferguson has been turned down by Blackburn.",0.5714285714285714,45.603658961257686,10.562384615384612,99899.15625
502,"Blackburn has consistently stated their desire for £6m for the midfielder, and Williams has turned down Rangers' proposals for a player-swap deal.",0.8181818181818182,44.28091430057946,11.225888888888893,50766.484375
503,"Kathy Butler from Britain achieved another victory at the 25th Cross Internacional de Venta de Banos in Spain on Sunday, adding to her successful year.",0.5384615384615384,44.671590892140635,11.685026881720429,32666.65625
504,Leicester managed to hold off a remarkable comeback from Wasps to secure a thrilling victory in the Heineken Cup clash at the Causeway Stadium.,1.5555555555555556,46.478632478632484,12.709137700534761,61356.0390625
505,"Lawrence Dallaglio's team faces a tough challenge in their quest for a quarter-final spot, with two of their last three games being away matches against Leicester and Biarritz.",1.0,39.220184643325595,9.569523809523812,23323.037109375
506,"Substitutes: Gotting, McKenzie, Lock, Hart, Biljon, Brooks, Hoadley. Murphy; Rabeni, Smith, Gibson, Healey; Goode, Ellis; Rowntree, Chuter, White, M Johnson (capt), L Deacon; Moody, Back, Corry.",0.0,91.66666666666666,10.78245098039216,1253.9853515625
507,"Substitutes include: Buckland/Cockerill, Morris, Kay, W Johnson/B Deacon, H Tuilagi, Bemand, A Tuiliagi, Lloyd, Vesty.",0.0,81.44120247568523,14.60666666666667,1589.40234375
508,"Dave Hodges, the Scarlets and USA Eagles forward, has decided to retire from playing in order to pursue a coaching position in the United States.",0.8,52.53855679387595,11.56923076923077,58037.74609375
509,Moving back to the US and pursuing opportunities there allows the Scarlets to focus on the next generation.,1.5454545454545454,41.49713877468932,11.441579831932774,90172.0078125
510,Adrian Mutu has been dismissed by Chelsea following a failed drugs test.,1.7826086956521738,30.11833412890641,12.959624819624821,83069.25
511,"James Morrison, the midfielder from Middlesbrough, will be sidelined for a period of up to eight weeks following a surgical procedure on Tuesday.",1.0,54.74162038678166,12.308103448275865,67574.734375
512,"When aiming for success and glory, it is crucial to keep the gunpowder dry.",1.4,38.2257646625977,12.198685446009392,92319.1171875
513,"However, O'Sullivan is unlikely to boast about how he has managed his players, as he is not that type of person.",0.9166666666666666,39.441543332384114,8.278392857142858,72783.53125
514,Brian O'Driscoll's two moments of magic were instrumental in guiding Ireland to a workmanlike victory over Italy.,1.1666666666666667,47.65834913861229,10.562384615384612,35223.4140625
515,"The hosts could have had a better outcome, but the fly-half missed two kickable penalties and Ireland leveled the score with a Ronan O'Gara penalty in the first half.",2.4285714285714284,51.37595994188459,13.288870967741936,42207.15234375
516,"O'Driscoll was the only Ireland player who posed a real threat, and it was his break that led to the second try for the visitors.",2.0,51.89653573726155,13.195124223602487,44906.38671875
517,"De Marigny; Mi Bergamasco, Canale, Masi, Nitoglia; Orquera, Troncon; Lo Cicero, Ongaro, Castrogiovanni; Dellape, Bortolami; Persico, Ma Bergamasco, Parisse. Perugini, Intoppa, Del Fava, Dal Maso, Griffen, Pozzebon, Robertson. 

Another way to write the first sentence: De Marigny; Mi Bergamasco, Canale, Masi, Nitoglia; Orquera, Tron",0.0,65.92948120534328,15.872000000000003,3484.438232421875
518,"Murphy, Horgan, O'Driscoll, D'Arcy, Hickie, O'Gara, Stringer, Corrigan, Byrne, Hayes, O'Kelly, O'Connell, S Easterby, Leamy, Foley.",0.0,60.453589187810785,12.875652173913043,6950.73974609375
519,P O'Brien is from New Zealand.,0.0,39.28571428571428,2.4833333333333343,36625.90234375
520,Scotland secured victory over Italy at Murrayfield with six penalties from Chris Paterson in a gritty yet precise match.,1.5714285714285714,46.32939632545932,10.687857142857144,64289.82421875
521,A series of incursions into Scottish territory led to a missed penalty attempt by full-back Roland De Marigny and an errant drop-goal effort from Luciano Orquera.,2.0,48.54862616345786,14.560094339622644,47237.61328125
522,"The possession was shifting towards Scotland, and Lamont believed he had scored in the left corner after 65 minutes, but the play was called back due to a slight forward pass from Paterson.",0.6,50.90697532293756,13.98147637795276,42898.8203125
523,"R Russell, B Douglas, N Hines, J Dunbar, M Blair, G Ross, B Hinshelwood.",0.0,45.486111111111114,15.98611111111111,22425.078125
